index,Unnamed: 0,Ingredient,Text,Recipe_Index,Rating,Quantity,Unit
1207,1622,sugar,1.5 cup white sugar,AR_90,0.902608681,1.5,cup
1208,1623,sugar,1.5 cup white sugar,AR_91,0.928301907,1.5,cup
1209,1624,sugar,0.8 cup white sugar,AR_95,0.844067764,0.8,cup
1210,1625,sugar,1.3333333333333333 cup white sugar,AR_96,0.818181801,1.333333333,cup
1211,1626,sugar,0.4 cup white sugar,AR_97,0.933333302,0.4,cup
1212,1627,sugar,2.0 cups white sugar,AR_98,0.90666666,2.0,cup
1213,1628,sugar,6.0 tablespoons granulated sugar,E_133,0.75,0.375,cup
1214,1629,sugar,0.0888888888889 cup granulated sugar,E_146,0.5,0.088888889,cup
1215,1630,sugar,0.666666666667 cup granulated sugar,E_197,0.875,0.666666667,cup
1216,1631,sugar,0.6 cup sugar,E_21,0.75,0.6,cup
1217,1632,sugar,1.0 cup sugar,E_215,0.875,1.0,cup
1218,1633,sugar,0.5 cup powdered sugar,E_215,0.875,0.5,cup
1219,1634,sugar,0.666666666667 cup granulated sugar,E_220,0.75,0.666666667,cup
1220,1635,sugar,1.71428571429 cup granulated sugar,E_230,0.875,1.714285714,cup
1221,1636,sugar,1.0 cup sugar,E_258,0.75,1.0,cup
1222,1637,sugar,1.8 cup sugar,E_26,0.875,1.8,cup
1223,1638,sugar,1.0 cup granulated sugar,E_362,0.625,1.0,cup
1224,1639,sugar,0.571428571429 cup sugar,E_375,0.75,0.571428571,cup
1225,1640,sugar,1.63636363636 cup white granulated sugar,E_399,1.0,1.636363636,cup
1226,1641,sugar,1.2 cup granulated sugar,E_79,0.75,1.2,cup
1227,1642,sugar,0.96 cup vanilla sugar,E_87,0.75,0.96,cup
1228,1643,sugar,4.0 cup granulated sugar,E_88,0.375,4.0,cup
1229,1644,sugar,1.0 cup sugar,E_89,0.875,1.0,cup
1230,1645,sugar,0.6 cup granulated sugar,E_91,1.0,0.6,cup
1231,1646,sugar,4.0 cup plus 2 tablespoons  granulated sugar,Misc_1,,4.0,cup
1232,1647,sugar,1.2 cup sugar,Misc_10,,1.2,cup
1233,1648,sugar,3.0 cups granulated sugar,Misc_100,,3.0,cup
1234,1649,sugar,1.5 cup of granulated white sugar,Misc_101,,1.5,cup
1235,1650,sugar,0.666666666667 â2 cup white sugar,Misc_103,,0.666666667,cup
1236,1651,sugar,2.66666666667 cup granulated sugar,Misc_105,,2.666666667,cup
1237,1652,sugar,0.888888888889 cup granulated sugar,Misc_106,,0.888888889,cup
1238,1653,sugar,12.0 tablespoons granulated sugar,Misc_108,,0.75,cup
1239,1654,sugar,2.0 cups sugar,Misc_109,,2.0,cup
1240,1655,sugar,0.6 cup granulated sugar,Misc_11,,0.6,cup
1241,1656,sugar,10.875 ounces white sugar,Misc_110,,1.359375,cup
1242,1657,sugar,0.533333333333 cup sugar 100g,Misc_111,,0.533333333,cup
1243,1658,sugar,2.66666666667 cup granulated sugar,Misc_112,,2.666666667,cup
1244,1659,sugar,0.857142857143 cup granulated sugar,Misc_113,,0.857142857,cup
1245,1660,sugar,1.06666666667 cup granulated sugar,Misc_114,,1.066666667,cup
1246,1661,sugar,12.0 tablespoons granulated sugar,Misc_12,,0.75,cup
1247,1662,sugar,0.666666666667 cup granulated sugar,Misc_13,,0.666666667,cup
1248,1663,sugar,0.923076923077 cup 100 grams granulated sugar,Misc_14,,0.923076923,cup
1249,1664,sugar,0.533333333333 cup sugar 100g,Misc_15,,0.533333333,cup
1250,1665,sugar,0.833333333333 cups granulated sugar save $,Misc_16,,0.833333333,cup
1251,1666,sugar,1.25 cups sugar,Misc_17,,1.25,cup
1252,1667,sugar,0.888888888889 cup granulated sugar,Misc_18,,0.888888889,cup
1253,1668,sugar,0.75 cup granulated sugar 100g,Misc_19,,0.75,cup
1254,1669,sugar,0.5 cup sugar 0.5 cup,Misc_2,,0.5,cup
1255,1670,sugar,0.666666666667 cup granulated sugar,Misc_20,,0.666666667,cup
1256,1671,sugar,4.0 ounces granulated sugar,Misc_21,,0.5,cup
1257,1672,sugar,0.75 cup granulated sugar,Misc_22,,0.75,cup
1258,1673,sugar,2.0 cup granulated sugar,Misc_23,,2.0,cup
1259,1674,sugar,2.0 â4 cup white sugar,Misc_24,,2.0,cup
1260,1675,sugar,1.5 cup sugar,Misc_26,,1.5,cup
1261,1676,sugar,2.0 cup 200 grams granulated sugar,Misc_27,,2.0,cup
1262,1677,sugar,2.0 cup 200 grams granulated sugar,Misc_28,,2.0,cup
1263,1678,sugar,0.666666666667 cup granulated sugar,Misc_29,,0.666666667,cup
1264,1679,sugar,1.8 cup granulated sugar,Misc_30,,1.8,cup
1265,1680,sugar,0.4 cup granulated sugar,Misc_31,,0.4,cup
1266,1681,sugar,0.72 cup sugar,Misc_33,,0.72,cup
1267,1682,sugar,0.461538461538 cup plus 2 tablespoons granulated sugar,Misc_35,,0.461538462,cup
1268,1683,sugar,1.5 cup plus 2 tbsp sugar,Misc_36,,1.5,cup
1269,1684,sugar,1.33333333333 cup granulated sugar,Misc_37,,1.333333333,cup
1270,1685,sugar,2.0 cups granulated sugar,Misc_38,,2.0,cup
1271,1686,sugar,0.6 cup granulated sugar,Misc_39,,0.6,cup
1272,1687,sugar,7.2 cups/302 grams granulated sugar,Misc_4,,7.2,cup
1273,1688,sugar,0.75 cup 150 grams granulated white sugar,Misc_40,,0.75,cup
1274,1689,sugar,0.9 cup granulated sugar,Misc_41,,0.9,cup
1275,1690,sugar,1.0 cup granulated sugar,Misc_44,,1.0,cup
1276,1691,sugar,0.666666666667 cup bakerâs corner granulated sugar,Misc_45,,0.666666667,cup
1277,1692,sugar,1.0 cup granulated sugar,Misc_46,,1.0,cup
1278,1693,sugar,0.428571428571 cup granulated sugar,Misc_47,,0.428571429,cup
1279,1694,sugar,0.888888888889 cup granulated sugar,Misc_48,,0.888888889,cup
1280,1695,sugar,1.6 	cup plus 2 tablespoons granulated sugar,Misc_49,,1.6,cup
1281,1696,sugar,1.0 	cup white sugar,Misc_50,,1.0,cup
1282,1697,sugar,1.06666666667 	cup sugar,Misc_51,,1.066666667,cup
1283,1698,sugar,0.96 	cup 200 grams sugar,Misc_52,,0.96,cup
1284,1699,sugar,1.14285714286 cup sugar,Misc_55,,1.142857143,cup
1285,1700,sugar,0.5 cup 50g granulated sugar,Misc_56,,0.5,cup
1286,1701,sugar,0.75 cup sugar,Misc_61,,0.75,cup
1287,1702,sugar,2.0 cup sugar,Misc_62,,2.0,cup
1288,1703,sugar,1.33333333333 cup granulated sugar,Misc_63,,1.333333333,cup
1289,1704,sugar,0.9 cup granulated sugar,Misc_64,,0.9,cup
1290,1705,sugar,0.75 cup granulated sugar,Misc_65,,0.75,cup
1291,1706,sugar,1.0 cup granulated sugar,Misc_67,,1.0,cup
1292,1707,sugar,1.0 cup 99 g granulated sugar,Misc_68,,1.0,cup
1293,1708,sugar,2.0 cup white sugar i like to use raw cane sugar with a coarser texture,Misc_69,,2.0,cup
1294,1709,sugar,1.33333333333 cup granulated sugar,Misc_70,,1.333333333,cup
1295,1710,sugar,7.2 cups 297 g granulated sugar,Misc_72,,7.2,cup
1296,1711,sugar,1.75 cups granulated sugar,Misc_73,,1.75,cup
1297,1712,sugar,1.33333333333 cup sugar,Misc_74,,1.333333333,cup
1298,1713,sugar,0.888888888889 cup granulated sugar,Misc_75,,0.888888889,cup
1299,1714,sugar,2.0 cup granulated sugar,Misc_76,,2.0,cup
1300,1715,sugar,0.857142857143 cup granulated sugar,Misc_79,,0.857142857,cup
1301,1716,sugar,0.872727272727 cup granulated sugar,Misc_8,,0.872727273,cup
1302,1717,sugar,2.0 cup granulated sugar,Misc_80,,2.0,cup
1303,1718,sugar,1.33333333333 cup granulated sugar,Misc_81,,1.333333333,cup
1304,1719,sugar,1.14285714286 cup white sugar,Misc_82,,1.142857143,cup
1305,1720,sugar,0.75 cup sugar,Misc_83,,0.75,cup
1306,1721,sugar,0.888888888889 cup granulated sugar,Misc_85,,0.888888889,cup
1307,1722,sugar,1.33333333333 cup granulated sugar,Misc_86,,1.333333333,cup
1308,1723,sugar,1.71428571429 cup sugar,Misc_89,,1.714285714,cup
1309,1724,sugar,0.75 cup granulated sugar,Misc_9,,0.75,cup
1310,1725,sugar,4.8 â4 cups granulated sugar,Misc_90,,4.8,cup
1311,1726,sugar,0.5 cup white sugar,Misc_91,,0.5,cup
1312,1727,sugar,1.33333333333 cup sugar,Misc_93,,1.333333333,cup
1313,1728,sugar,1.5 cups granulated sugar,Misc_94,,1.5,cup
1314,1729,sugar,"0.6 cup 50 g raw sugar i use demerara, substitute with granulated sugar if you'd like",Misc_96,,0.6,cup
1315,1730,sugar,1.37142857143 cup granulated sugar,Misc_97,,1.371428571,cup
1316,1731,sugar,2.0 cup granulated sugar,Misc_99,,2.0,cup
1317,1732,tartar,2.6666666666666665 teaspoons cream of tartar,AR_109,0.871794891,2.666666667,teaspoon
1318,1733,tartar,1.0 teaspoon cream of tartar,AR_110,0.868292713,1.0,teaspoon
1319,1734,tartar,2.0 teaspoons cream of tartar,AR_50,0.66500001,2.0,teaspoon
1320,1735,toffee,4.800000000000001 1.4 ounce bars chocolate covered english toffee chopped,AR_103,0.88125,0.6,cup
1321,1736,toffee,4.0 cup 150 g of toffee bits,Misc_102,,4.0,cup
1322,1737,vanilla,2.0 teaspoons vanilla extract,AR_1,0.920724583,2.0,teaspoon
1323,1738,vanilla,0.8 tablespoon vanilla extract,AR_10,0.905162048,2.4,teaspoon
1324,1739,vanilla,1.1076923076923078 teaspoons vanilla extract,AR_101,0.6,1.107692308,teaspoon
1325,1740,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_102,0.9375,1.333333333,teaspoon
1326,1741,vanilla,0.8 tablespoon vanilla extract,AR_103,0.88125,2.4,teaspoon
1327,1742,vanilla,0.5714285714285714 teaspoon vanilla extract,AR_108,0.867741966,0.571428571,teaspoon
1328,1743,vanilla,1.3333333333333333 teaspoons vanilla extract,AR_109,0.871794891,1.333333333,teaspoon
1329,1744,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_11,0.902891922,1.333333333,teaspoon
1330,1745,vanilla,1.0 teaspoon vanilla extract,AR_110,0.868292713,1.0,teaspoon
1331,1746,vanilla,2.0 teaspoon vanilla extract,AR_111,1.0,2.0,teaspoon
1332,1747,vanilla,1.0 teaspoon vanilla extract,AR_116,0.847999954,1.0,teaspoon
1333,1748,vanilla,1.6 teaspoons vanilla extract,AR_118,0.830769253,1.6,teaspoon
1334,1749,vanilla,1.0 tablespoon vanilla extract,AR_119,0.845714283,3.0,teaspoon
1335,1750,vanilla,2.0 teaspoons vanilla extract,AR_12,0.873469353,2.0,teaspoon
1336,1751,vanilla,2.0 teaspoon vanilla extract,AR_128,0.714285707,2.0,teaspoon
1337,1752,vanilla,2.0 teaspoon vanilla extract,AR_13,0.909016418,2.0,teaspoon
1338,1753,vanilla,1.3333333333333333 teaspoons vanilla extract,AR_14,0.90666666,1.333333333,teaspoon
1339,1754,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_140,0.584615374,1.333333333,teaspoon
1340,1755,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_141,0.784615374,1.333333333,teaspoon
1341,1756,vanilla,3.0 teaspoons vanilla extract,AR_142,0.671428585,3.0,teaspoon
1342,1757,vanilla,2.0 teaspoon vanilla extract,AR_144,0.442857122,2.0,teaspoon
1343,1758,vanilla,1.0 teaspoon vanilla extract,AR_15,0.924302769,1.0,teaspoon
1344,1759,vanilla,1.3333333333333333 teaspoons vanilla extract,AR_155,0.931135178,1.333333333,teaspoon
1345,1760,vanilla,4.0 tablespoon vanilla extract,AR_156,0.924294472,12.0,teaspoon
1346,1761,vanilla,0.5714285714285714 teaspoon vanilla extract,AR_16,0.85882349,0.571428571,teaspoon
1347,1762,vanilla,1.0 teaspoon vanilla extract,AR_164,0.917012405,1.0,teaspoon
1348,1763,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_19,0.880000019,1.333333333,teaspoon
1349,1764,vanilla,2.6666666666666665 teaspoons vanilla extract,AR_196,0.785929632,2.666666667,teaspoon
1350,1765,vanilla,2.0 teaspoon vanilla extract,AR_197,0.706521749,2.0,teaspoon
1351,1766,vanilla,0.6666666666666666 teaspoon vanilla extract,AR_2,0.937981987,0.666666667,teaspoon
1352,1767,vanilla,2.6666666666666665 tablespoons vanilla extract,AR_21,0.881944466,8.0,teaspoon
1353,1768,vanilla,3.333333333333333 teaspoons vanilla extract,AR_218,0.877419376,3.333333333,teaspoon
1354,1769,vanilla,1.0 teaspoon vanilla extract,AR_23,0.869999981,1.0,teaspoon
1355,1770,vanilla,8.0 teaspoons vanilla extract,AR_256,0.870253181,8.0,teaspoon
1356,1771,vanilla,1.0 tablespoon vanilla extract,AR_26,0.9,3.0,teaspoon
1357,1772,vanilla,2.0 teaspoons vanilla extract,AR_27,0.876923084,2.0,teaspoon
1358,1773,vanilla,4.0 teaspoons vanilla extract,AR_28,0.873333359,4.0,teaspoon
1359,1774,vanilla,1.0 teaspoon vanilla extract,AR_3,0.917986774,1.0,teaspoon
1360,1775,vanilla,1.0 teaspoon vanilla extract,AR_30,0.859829044,1.0,teaspoon
1361,1776,vanilla,1.6 teaspoons vanilla extract,AR_32,0.830769253,1.6,teaspoon
1362,1777,vanilla,2.6666666666666665 teaspoons vanilla extract,AR_33,0.826666641,2.666666667,teaspoon
1363,1778,vanilla,2.0 teaspoon vanilla extract,AR_35,0.843636322,2.0,teaspoon
1364,1779,vanilla,1.3333333333333333 tablespoon vanilla extract,AR_37,0.8,4.0,teaspoon
1365,1780,vanilla,2.0 teaspoons vanilla extract,AR_39,0.6,2.0,teaspoon
1366,1781,vanilla,1.0 teaspoon vanilla extract,AR_4,0.922985077,1.0,teaspoon
1367,1782,vanilla,2.0 teaspoon vanilla extract,AR_43,0.828866005,2.0,teaspoon
1368,1783,vanilla,1.0 teaspoon vanilla extract,AR_45,0.821052647,1.0,teaspoon
1369,1784,vanilla,4.0 teaspoon vanilla extract,AR_47,0.7125,4.0,teaspoon
1370,1785,vanilla,2.0 teaspoon vanilla extract,AR_48,0.677777767,2.0,teaspoon
1371,1786,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_49,0.592592573,1.333333333,teaspoon
1372,1787,vanilla,1.0 teaspoon vanilla extract,AR_5,0.937341785,1.0,teaspoon
1373,1788,vanilla,2.0 teaspoons vanilla extract,AR_50,0.66500001,2.0,teaspoon
1374,1789,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_52,0.476190472,1.333333333,teaspoon
1375,1790,vanilla,2.0 teaspoon vanilla extract,AR_53,0.692473125,2.0,teaspoon
1376,1791,vanilla,2.0 teaspoon vanilla extract,AR_54,0.723741007,2.0,teaspoon
1377,1792,vanilla,2.0 teaspoons vanilla extract,AR_57,0.595505619,2.0,teaspoon
1378,1793,vanilla,4.0 teaspoons mexican vanilla extract,AR_66,0.902002907,4.0,teaspoon
1379,1794,vanilla,1.875 teaspoons vanilla extract,AR_67,0.939130402,1.875,teaspoon
1380,1795,vanilla,1.5 teaspoon vanilla extract,AR_69,0.920792103,1.5,teaspoon
1381,1796,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_7,0.896335125,1.333333333,teaspoon
1382,1797,vanilla,0.8 teaspoon vanilla extract,AR_70,0.91003809,0.8,teaspoon
1383,1798,vanilla,1.0 teaspoon vanilla extract,AR_78,0.915186214,1.0,teaspoon
1384,1799,vanilla,4.0 teaspoons vanilla extract,AR_79,0.633333349,4.0,teaspoon
1385,1800,vanilla,4.0 teaspoons vanilla extract,AR_8,0.942446041,4.0,teaspoon
1386,1801,vanilla,8.0 teaspoons vanilla extract,AR_84,0.905737686,8.0,teaspoon
1387,1802,vanilla,2.0 teaspoons spice islandsÂ® pure vanilla extract,AR_88,0.955555534,2.0,teaspoon
1388,1803,vanilla,0.8 teaspoon vanilla extract,AR_89,0.909890079,0.8,teaspoon
1389,1804,vanilla,2.0 teaspoon vanilla extract,AR_90,0.902608681,2.0,teaspoon
1390,1805,vanilla,2.0 teaspoon vanilla extract,AR_91,0.928301907,2.0,teaspoon
1391,1806,vanilla,1.6 tablespoon vanilla extract,AR_95,0.844067764,4.8,teaspoon
1392,1807,vanilla,1.3333333333333333 teaspoon vanilla extract,AR_96,0.818181801,1.333333333,teaspoon
1393,1808,vanilla,0.05333333333333333 cup vanilla extract,AR_98,0.90666666,2.56,teaspoon
1394,1809,vanilla,0.5 teaspoon vanilla extract,E_133,0.75,0.5,teaspoon
1395,1810,vanilla,0.0888888888889 tablespoon vanilla extract,E_146,0.5,0.266666667,teaspoon
1396,1811,vanilla,48.0 teaspoon vanilla extract,E_169,0.5,48.0,teaspoon
1397,1812,vanilla,0.666666666667 tablespoon vanilla,E_197,0.875,2.0,teaspoon
1398,1813,vanilla,1.2 teaspoon vanilla extract,E_21,0.75,1.2,teaspoon
1399,1814,vanilla,2.0 teaspoon vanilla extract,E_215,0.875,2.0,teaspoon
1400,1815,vanilla,1.33333333333 teaspoon vanilla,E_220,0.75,1.333333333,teaspoon
1401,1816,vanilla,2.57142857143 teaspoons vanilla,E_230,0.875,2.571428571,teaspoon
1402,1817,vanilla,2.0 teaspoon vanilla extract,E_258,0.75,2.0,teaspoon
1403,1818,vanilla,3.6 teaspoons vanilla extract,E_26,0.875,3.6,teaspoon
1404,1819,vanilla,1.33333333333 teaspoon vanilla extract,E_362,0.625,1.333333333,teaspoon
1405,1820,vanilla,1.14285714286 teaspoon vanilla extract,E_375,0.75,1.142857143,teaspoon
1406,1821,vanilla,2.18181818182 teaspoon vanilla extract,E_399,1.0,2.181818182,teaspoon
1407,1822,vanilla,0.16 teaspoon vanilla,E_509,0.75,0.16,teaspoon
1408,1823,vanilla,1.6 teaspoon vanilla,E_79,0.75,1.6,teaspoon
1409,1824,vanilla,0.96 teaspoon vanilla extract,E_87,0.75,0.96,teaspoon
1410,1825,vanilla,8.0 tablespoon pure vanilla extract,E_88,0.375,24.0,teaspoon
1411,1826,vanilla,1.0 teaspoon pure vanilla extract,E_89,0.875,1.0,teaspoon
1412,1827,vanilla,0.8 teaspoon vanilla extract,E_91,1.0,0.8,teaspoon
1413,1828,vanilla,8.0 teaspoons natural vanilla extract,Misc_1,,8.0,teaspoon
1414,1829,vanilla,1.6 teaspoon pure vanilla extract,Misc_10,,1.6,teaspoon
1415,1830,vanilla,5.33333333333 teaspoons natural vanilla extract,Misc_100,,5.333333333,teaspoon
1416,1831,vanilla,6.0 teaspoon of pure vanilla extract,Misc_101,,6.0,teaspoon
1417,1832,vanilla,4.0 tbsp 7.5ml vanilla,Misc_102,,12.0,teaspoon
1418,1833,vanilla,1.33333333333 teaspoons vanilla extract,Misc_103,,1.333333333,teaspoon
1419,1834,vanilla,1.6 tsp. vanilla extract,Misc_104,,1.6,teaspoon
1420,1835,vanilla,8.0 tsp. vanilla extract,Misc_105,,8.0,teaspoon
1421,1836,vanilla,2.66666666667 tsp. pure vanilla extract,Misc_106,,2.666666667,teaspoon
1422,1837,vanilla,1.6 tsp. vanilla extract,Misc_107,,1.6,teaspoon
1423,1838,vanilla,2.0 teaspoon vanilla extract,Misc_108,,2.0,teaspoon
1424,1839,vanilla,2.0 tablespoons vanilla,Misc_109,,6.0,teaspoon
1425,1840,vanilla,0.8 teaspoon vanilla extract,Misc_11,,0.8,teaspoon
1426,1841,vanilla,0.75 ounce vanilla extract,Misc_110,,4.5,teaspoon
1427,1842,vanilla,1.6 teaspoon vanilla extract,Misc_111,,1.6,teaspoon
1428,1843,vanilla,4.0 teaspoons vanilla extract,Misc_112,,4.0,teaspoon
1429,1844,vanilla,1.14285714286 teaspoon pure vanilla extract,Misc_113,,1.142857143,teaspoon
1430,1845,vanilla,1.6 teaspoon pure vanilla extract,Misc_114,,1.6,teaspoon
1431,1846,vanilla,2.0 teaspoon vanilla extract,Misc_12,,2.0,teaspoon
1432,1847,vanilla,2.66666666667 teaspoons pure vanilla extract,Misc_13,,2.666666667,teaspoon
1433,1848,vanilla,3.69230769231 teaspoons vanilla,Misc_14,,3.692307692,teaspoon
1434,1849,vanilla,1.6 teaspoon vanilla extract,Misc_15,,1.6,teaspoon
1435,1850,vanilla,1.33333333333 teaspoons vanilla,Misc_16,,1.333333333,teaspoon
1436,1851,vanilla,1.0 tablespoon vanilla,Misc_17,,3.0,teaspoon
1437,1852,vanilla,2.66666666667 teaspoons vanilla extract,Misc_18,,2.666666667,teaspoon
1438,1853,vanilla,1.5 teaspoon vanilla extract,Misc_19,,1.5,teaspoon
1439,1854,vanilla,1.0 teaspoon vanilla 1.0 teaspoon,Misc_2,,1.0,teaspoon
1440,1855,vanilla,4.0 teaspoons vanilla extract,Misc_20,,4.0,teaspoon
1441,1856,vanilla,3.0 teaspoons vanilla extract,Misc_21,,3.0,teaspoon
1442,1857,vanilla,3.0 teaspoons pure vanilla extract,Misc_23,,3.0,teaspoon
1443,1858,vanilla,0.666666666667 tablespoon vanilla,Misc_24,,2.0,teaspoon
1444,1859,vanilla,2.0 tsp. pure vanilla extract,Misc_25,,2.0,teaspoon
1445,1860,vanilla,3.0 teaspoons vanilla extract,Misc_26,,3.0,teaspoon
1446,1861,vanilla,3.0 teaspoons vanilla extract,Misc_27,,3.0,teaspoon
1447,1862,vanilla,3.0 teaspoons vanilla extract,Misc_28,,3.0,teaspoon
1448,1863,vanilla,2.66666666667 teaspoons vanilla,Misc_29,,2.666666667,teaspoon
1449,1864,vanilla,2.4 tablespoon vanilla extract,Misc_30,,7.2,teaspoon
1450,1865,vanilla,0.8 teaspoon vanilla,Misc_31,,0.8,teaspoon
1451,1866,vanilla,2.0 tablespoon vanilla extract,Misc_32,,6.0,teaspoon
1452,1867,vanilla,0.96 tsp vanilla extract,Misc_33,,0.96,teaspoon
1453,1868,vanilla,"6.85714285714 teaspoon vanilla extract, optional",Misc_34,,6.857142857,teaspoon
1454,1869,vanilla,0.923076923077 teaspoon vanilla extract,Misc_35,,0.923076923,teaspoon
1455,1870,vanilla,3.0 tsp vanilla extract,Misc_36,,3.0,teaspoon
1456,1871,vanilla,1.33333333333 tablespoon pure vanilla extract,Misc_37,,4.0,teaspoon
1457,1872,vanilla,6.4 teaspoons mccormickÂ® pure vanilla extract,Misc_38,,6.4,teaspoon
1458,1873,vanilla,0.8 teaspoon vanilla extract,Misc_39,,0.8,teaspoon
1459,1874,vanilla,7.2 teaspoons pure vanilla extract,Misc_4,,7.2,teaspoon
1460,1875,vanilla,1.5 teaspoons pure vanilla extract,Misc_40,,1.5,teaspoon
1461,1876,vanilla,1.2 teaspoon vanilla extract,Misc_41,,1.2,teaspoon
1462,1877,vanilla,3.2 teaspoons vanilla,Misc_42,,3.2,teaspoon
1463,1878,vanilla,2.52631578947 teaspoons pure vanilla extract,Misc_43,,2.526315789,teaspoon
1464,1879,vanilla,4.0 teaspoons vanilla extract,Misc_44,,4.0,teaspoon
1465,1880,vanilla,1.33333333333 teaspoon stonemill essentials pure vanilla extract,Misc_45,,1.333333333,teaspoon
1466,1881,vanilla,2.0 teaspoon vanilla,Misc_46,,2.0,teaspoon
1467,1882,vanilla,0.571428571429 teaspoon vanilla,Misc_47,,0.571428571,teaspoon
1468,1883,vanilla,2.66666666667 teaspoons vanilla extract,Misc_48,,2.666666667,teaspoon
1469,1884,vanilla,3.2 	teaspoons vanilla extract,Misc_49,,3.2,teaspoon
1470,1885,vanilla,1.45454545455 tablespoon vanilla extract,Misc_5,,4.363636364,teaspoon
1471,1886,vanilla,4.0 	teaspoons vanilla extract,Misc_50,,4.0,teaspoon
1472,1887,vanilla,2.13333333333 	teaspoons pure vanilla extract,Misc_51,,2.133333333,teaspoon
1473,1888,vanilla,1.92 	teaspoons pure vanilla extract,Misc_52,,1.92,teaspoon
1474,1889,vanilla,6.0 	teaspoons vanilla extract,Misc_53,,6.0,teaspoon
1475,1890,vanilla,1.33333333333 tablespoon vanilla extract,Misc_54,,4.0,teaspoon
1476,1891,vanilla,2.28571428571 teaspoons pure vanilla extract,Misc_55,,2.285714286,teaspoon
1477,1892,vanilla,4.0 teaspoons pure vanilla extract,Misc_56,,4.0,teaspoon
1478,1893,vanilla,2.0 tablespoon vanilla extract,Misc_6,,6.0,teaspoon
1479,1894,vanilla,2.0 tsp vanilla extract,Misc_60,,2.0,teaspoon
1480,1895,vanilla,2.0 teaspoons vanilla,Misc_61,,2.0,teaspoon
1481,1896,vanilla,2.0 teaspoon vanilla,Misc_62,,2.0,teaspoon
1482,1897,vanilla,1.77777777778 teaspoon vanilla extract,Misc_63,,1.777777778,teaspoon
1483,1898,vanilla,1.2 teaspoon pure vanilla extract,Misc_64,,1.2,teaspoon
1484,1899,vanilla,1.0 teaspoon pure vanilla extract,Misc_65,,1.0,teaspoon
1485,1900,vanilla,2.0 tsp. vanilla,Misc_67,,2.0,teaspoon
1486,1901,vanilla,4.0 teaspoons vanilla extract,Misc_68,,4.0,teaspoon
1487,1902,vanilla,4.0 teaspoon vanilla,Misc_69,,4.0,teaspoon
1488,1903,vanilla,1.6 tablespoon vanilla extract,Misc_7,,4.8,teaspoon
1489,1904,vanilla,2.66666666667 teaspoons vanilla extract,Misc_70,,2.666666667,teaspoon
1490,1905,vanilla,7.2 teaspoons pure vanilla extract,Misc_72,,7.2,teaspoon
1491,1906,vanilla,2.0 tsp vanilla extract,Misc_73,,2.0,teaspoon
1492,1907,vanilla,1.33333333333 tsp. vanilla,Misc_74,,1.333333333,teaspoon
1493,1908,vanilla,3.55555555556 teaspoons vanilla extract,Misc_75,,3.555555556,teaspoon
1494,1909,vanilla,2.0 teaspoon vanilla,Misc_76,,2.0,teaspoon
1495,1910,vanilla,1.14285714286 tablespoon vanilla extract,Misc_77,,3.428571429,teaspoon
1496,1911,vanilla,2.4 teaspoon vanilla extract,Misc_78,,2.4,teaspoon
1497,1912,vanilla,3.42857142857 teaspoon vanilla extract,Misc_79,,3.428571429,teaspoon
1498,1913,vanilla,4.0 generous teaspoon vanilla,Misc_80,,4.0,teaspoon
1499,1914,vanilla,2.66666666667 tablespoon vanilla extract,Misc_81,,8.0,teaspoon
1500,1915,vanilla,1.71428571429 tablespoon vanilla,Misc_82,,5.142857143,teaspoon
1501,1916,vanilla,2.0 tsp vanilla,Misc_83,,2.0,teaspoon
1502,1917,vanilla,7.38461538462 tsp vanilla extract,Misc_84,,7.384615385,teaspoon
1503,1918,vanilla,2.66666666667 teaspoons vanilla extract,Misc_85,,2.666666667,teaspoon
1504,1919,vanilla,"8.0 teaspoons vanilla extract, store bought or homemade",Misc_86,,8.0,teaspoon
1505,1920,vanilla,4.0 tbsp vanilla extract,Misc_87,,12.0,teaspoon
1506,1921,vanilla,3.42857142857 tsp vanilla extract,Misc_89,,3.428571429,teaspoon
1507,1922,vanilla,1.0 teaspoon vanilla,Misc_9,,1.0,teaspoon
1508,1923,vanilla,4.8 tsp. vanilla extract,Misc_90,,4.8,teaspoon
1509,1924,vanilla,1.0 tbsp vanilla extract,Misc_91,,3.0,teaspoon
1510,1925,vanilla,5.33333333333 teaspoons vanilla extract,Misc_92,,5.333333333,teaspoon
1511,1926,vanilla,1.33333333333 tablespoon vanilla,Misc_93,,4.0,teaspoon
1512,1927,vanilla,2.66666666667 teaspoons mccormick vanilla extract,Misc_94,,2.666666667,teaspoon
1513,1928,vanilla,2.66666666667 tsp. vanilla extract,Misc_95,,2.666666667,teaspoon
1514,1929,vanilla,2.4 tsp vanilla extract,Misc_96,,2.4,teaspoon
1515,1930,vanilla,4.0 teaspoons vanilla extract,Misc_98,,4.0,teaspoon
1516,1931,vanilla,2.66666666667 tablespoon vanilla extract,Misc_99,,8.0,teaspoon
1517,1932,vanilla,0.872727272727 teaspoon vanilla,Misc_8,,0.872727273,teaspoon
